planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_surface_gravity
train16570,1187.47,2.2071349564748368e+30,876582000.0,6091.0,1.5575002295378985e+25,17.406669,0.1361102007984663,9.192175947957319
train16571,1575.2,2.2469031538887973e+30,751356000.0,6249.0,4.046066682574638e+25,29.96870041,0.19668775459382257,12.640026082651078
train16572,482.047,2.5650487332004857e+30,1106163000.0,6231.0,2.9525737047398075e+25,13.15141081,0.11870910587766809,9.050387239687566
train16573,605.68,1.6702642913863629e+30,528732000.0,5302.0,4.1234246626332e+25,6.40013,0.0636587627313067,11.469158943449646
train16574,256.011,2.107714462939934e+30,890496000.0,5926.0,4.584551749211244e+26,10.99573,0.09867880942372263,6.466470766238113
train16575,842.947,1.6702642913863629e+30,556560000.0,5181.0,7.33480078799778e+25,3.04033042,0.03875664601956129,10.678799032613352
train16576,411.211,2.4059759435446416e+30,973979999.9999999,6351.0,5.3828686390888564e+26,3.547851,0.048515212670069106,12.321357720213575
train16577,956.859,1.988409870698051e+30,869625000.0,6492.3,6.896356582385806e+25,17.849,0.13367447716620473,5.5164822213971
train16578,548.686,1.9685257719910705e+30,883539000.0,5790.0,3.6037541947713295e+25,41.809118,0.23498039879520824,12.42559467661584
train16579,798.0,3.002498904754057e+30,1426184999.9999998,6395.0,6.6757017252032e+26,6.790123,0.08051620763476548,2.961116397236778
train16580,916.749,1.5907278965584408e+30,528732000.0,4967.0,5.932527331784349e+26,11.94014029,0.09491660221872396,4.244208554954327
train16581,639.004,2.2270190551818173e+30,834840000.0,5780.0,1.1987593266945518e+26,2.1605156,0.033969058738748475,8.307473045009592
train16582,329.041,1.869105278456168e+30,605259000.0,5482.0,4.296667168548921e+26,0.469269,0.011577899163239895,4.208997753083819
train16583,930.457,1.869105278456168e+30,640044000.0,5598.0,2.835134649097475e+26,18.92540274,0.13615866118741488,6.009731793235874
train16584,722.64,1.5708437978514603e+30,514818000.0,4870.0,3.314155181207106e+25,17.671796,0.12275392607576734,22.60223814702196
train16585,1056.48,1.6901483900933434e+30,577431000.0,5299.0,1.3046305080989438e+27,11.97901,0.0970642927941086,4.676788447393204
train16586,177.291,1.8889893771631484e+30,619173000.0,5315.0,1.2331903955938236e+28,4.9816819,0.05612173619661018,151.95328233962817
train16587,142.488,2.2270190551818173e+30,709614000.0,6047.0,5.491843620511009e+25,8.3248762,0.0834892252914934,20.39930305904827
train16588,674.598,1.988409870698051e+30,681786000.0,5740.0,4.466723299847702e+26,11.72292176,0.10100196244303897,19.105579418633
train16589,574.228,1.6106119952654213e+30,758313000.0,5274.0,2.3934558165608606e+25,20.17202,0.13519703507384212,10.567823352180945
train16590,848.396,2.4855123383725636e+30,973979999.9999999,6335.0,3.4626645419135673e+25,71.4517775,0.3630373125090209,12.575504631850132
train16591,1027.45,2.1474826603538953e+30,848754000.0,6050.0,9.019266238119099e+26,5.766193,0.06457136035292513,5.090023438214563
train16592,1277.33,1.829337081042207e+30,612216000.0,5513.0,6.938536799476236e+25,3.70987065,0.04561850220238462,6.8965040685572845
train16593,1080.15,3.1019193982889596e+30,1467927000.0,6554.0,6.396742336487205e+26,4.908897,0.06556469526674887,3.9010812837116
train16594,965.56,2.3264395487167196e+30,925281000.0,6117.0,5.241340223020916e+26,14.383035,0.1219742659612601,4.4167441893734924
train16595,141.731,1.5907278965584408e+30,528732000.0,4970.0,4.16618514076477e+25,8.199796,0.07388187842034571,18.87400434852258
train16596,1514.66,2.0480621668189925e+30,737442000.0,6020.0,3.806012455217027e+26,13.83539963,0.11391461535688822,7.066168531341389
train16597,1090.0,1.7299165875073044e+30,577431000.0,5353.0,4.871840609311319e+25,3.11602791,0.03986084900872857,10.062895739833326
train16598,349.0,1.8094529823352264e+30,584388000.0,5322.0,6.1388820610455956e+25,30.99660733,0.18715257475252287,14.432190680458787
train16599,169.398,1.372002810781655e+30,466119000.0,4690.0,5.665647203029492e+26,5.1857539,0.05181595812646817,6.060415751103943
train16600,1369.24,1.94864167328409e+30,674829000.0,5682.0,6.267733661049471e+25,10.3507721,0.09233430629303736,9.973490429397543
train16601,250.121,2.465628239665583e+30,1057464000.0,5720.0,4.8785857929522555e+25,1.7100566,0.030069078543375285,9.243078398891718
train16602,523.756,1.869105278456168e+30,1252260000.0,6430.0,4.917166819905157e+26,4.954,0.055716760011344194,5.184922502533145
train16603,1182.22,2.3463236474237e+30,883539000.0,6163.0,7.550914141286129e+25,20.5533844,0.15518704611482145,10.990855937448572
train16604,79.3002,6.561752573303569e+29,229581000.0,3385.0,1.4916777016703095e+26,4.00498,0.03410966458361496,8.865879325582078
train16605,764.456,1.8889893771631484e+30,737442000.0,5692.0,6.783469218191626e+26,10.41889954,0.09178287764893969,4.5842009632460545
train16606,561.229,1.5310756004374993e+30,570474000.0,5052.0,1.0687078619684804e+28,9.76298046,0.08194537044971456,42.86835829965102
train16607,624.575,1.6702642913863629e+30,556560000.0,5222.0,4.673956742891464e+25,23.58914398,0.15189394108134185,9.198637881814575
train16608,37.8871,1.014089034056006e+30,354807000.0,3476.0,5.109461067693641e+26,2.4919863,0.028742622658198037,11.13736630325443
train16609,384.542,2.0480621668189925e+30,827883000.0,5740.0,2.0197461355037844e+25,13.093921,0.10980736082094515,10.746730245277432
train16610,279.86,5.507895341833601e+30,1287045000.0,6330.0,3.8630591371242456e+26,2.4653,0.050162480962371074,4.745926962475252
train16611,1229.18,2.0878303642329535e+30,667872000.0,5966.0,5.6861006546860495e+25,5.90608978,0.06499835474596764,8.31220378360086
train16612,1285.59,1.988409870698051e+30,688743000.0,5820.0,4.761774657399506e+25,6.33855761,0.06703467822152631,16.303976861349803
train16613,322.114,2.843426115098213e+30,987894000.0,6075.0,8.426536831186362e+25,2.34121,0.03887867843161754,6.8334814122127225
train16614,449.237,1.908873475870129e+30,897453000.0,6256.0,1.0437389330026923e+26,19.1541,0.13821997574728848,10.20016207544989
train16615,803.776,2.1673667590608758e+30,786140999.9999999,6089.0,3.3597701336598282e+25,37.3229493,0.2249565814575461,13.013999253737843
train16616,823.242,1.829337081042207e+30,695700000.0,5752.0,1.1226164019490865e+27,38.715185,0.21784925018321133,16.786388802087878
train16617,1095.05,2.5451646344935054e+30,2351466000.0,5047.0,3.8436419758257874e+26,6.03356196,0.07043011685727155,8.089616808859226
train16618,1014.62,2.107714462939934e+30,751356000.0,5884.0,6.430645596219811e+26,18.01621096,0.13714611044260003,9.118155530835843
train16619,561.93,2.306555450009739e+30,1085292000.0,5995.0,5.883386852430713e+25,7.8142,0.08098070982771013,10.476657640418868
train16620,807.308,1.6503801926793823e+30,514818000.0,5288.0,1.0431159154660256e+27,19.65640068,0.13396805826996305,10.278857129872543
train16621,840.182,1.8094529823352264e+30,619173000.0,5223.0,1.2830383174762487e+28,3.82591009,0.04639553692524582,138.04197337455327
train16622,134.058,3.0621512008749986e+30,1342701000.0,6327.0,3.968080138720438e+26,4.11379,0.058028438849965516,4.307595143897222
train16623,259.533,1.1135095275909087e+30,375678000.0,4660.0,6.23325991738698e+25,8.041,0.06475032483868101,13.744625666997825
train16624,371.414,3.0621512008749986e+30,1968831000.0,6150.0,7.856403701988857e+26,5.147878,0.06738526987603707,4.522445177054041
train16625,566.85,2.6247010293214275e+30,1287045000.0,6022.0,9.6289258171226e+25,42.882,0.2630352176396318,9.6837216616888
train16626,408.845,2.3463236474237e+30,1147905000.0,5770.0,3.5465035481641325e+25,82.2,0.39100392343351714,12.718110060401157
train16627,237.401,2.3463236474237e+30,946152000.0000001,6239.0,2.3437616854700054e+25,100.283134,0.4464284211299272,13.38019267408836
train16628,956.859,2.3662077461306806e+30,1064421000.0,6186.0,6.440118164556094e+26,11.189562,0.10376007561717253,5.146610105818723
train16629,1632.13,2.5849328319074664e+30,1029636000.0,6386.0,2.6139401555408488e+26,4.14787559,0.05514474926948275,7.753457784783523
train16630,591.555,1.8094529823352264e+30,598302000.0,4950.0,1.6291279606252872e+26,11.759,0.09807687633083402,14.425829396651404
train16631,1421.81,2.1872508577678563e+30,800054999.9999999,6000.0,1.0321937030101085e+26,5.85296257,0.06561764314603978,5.303082684801177
train16632,521.716,2.6247010293214275e+30,1092249000.0,6504.0,3.1242819065042734e+25,12.409,0.11507696547047176,13.087214742047234
train16633,686.461,1.829337081042207e+30,973979999.9999999,5423.0,5.8389111066907986e+26,3.70061994,0.04554263628299089,4.2273751303404214
train16634,713.964,1.869105278456168e+30,563517000.0,5626.0,1.3034515196386288e+28,8.014927,0.0767859154628997,74.11643303535942
train16635,372.632,2.6247010293214275e+30,1106163000.0,6202.0,2.9529354344522268e+26,6.180235,0.07230481251094438,3.000931558416611
train16636,555.189,1.6106119952654213e+30,535689000.0,5053.0,1.820732197170636e+26,2.88890485,0.03700749871702552,4.420169546891986
train16637,158.335,2.107714462939934e+30,744399000.0,5695.0,2.6830316341542314e+26,14.893291,0.12080038165275837,13.064557969968488
train16638,575.988,1.6304960939724016e+30,640044000.0,4942.0,2.3463301645724836e+26,13.19722,0.10230546246671945,8.868281824051353
train16639,561.929,1.988409870698051e+30,647001000.0,5765.0,4.518405923816746e+26,11.811437,0.10150974255812051,4.088018338506411
train16640,179.943,1.789568883628246e+30,591345000.0,5413.0,1.4884294332422496e+26,4.44117,0.051056573982372865,4.253111923973333
train16641,769.146,1.014089034056006e+30,347850000.0,3640.0,4.663850007111396e+25,5.72092009,0.05001956158190158,21.04748917382561
train16642,327.506,1.8889893771631484e+30,647001000.0,5806.0,3.064529831929887e+25,1.7771255,0.028228805538740864,12.8274641121276
train16643,111.059,1.710032488800324e+30,591345000.0,5320.0,4.093619258859427e+25,9.15059,0.08142756528552648,19.890534491766513
train16644,176.818,1.749800686214285e+30,619173000.0,5017.0,5.356787030303586e+27,3.071722,0.039632797714680305,84.33594194368352
train16645,548.686,1.9685257719910705e+30,883539000.0,5790.0,8.159413718401901e+25,4.761702,0.05521102048011971,9.625351253050605
train16646,1206.37,2.107714462939934e+30,758313000.0,5926.0,1.6074025374496063e+27,51.1309704,0.2749142254201884,12.909143408771046
train16647,263.609,1.4515392056095773e+30,500904000.0,4546.0,2.4657412794752195e+25,3.1316666,0.03772221634301644,14.350116855308027
train16648,95.9115,2.1673667590608758e+30,681786000.0,5669.0,4.686094809086771e+25,4.72674,0.05673127486566558,15.229253350127545
train16649,1125.24,2.0480621668189925e+30,723528000.0,5904.0,2.2276189620131557e+25,5.64067757,0.06263337673294837,8.894035267524478
train16650,319.675,2.0480621668189925e+30,730485000.0,5810.0,8.826663637284233e+25,33.42035034,0.20508110154538448,5.1323793099897586
train16651,938.844,1.94864167328409e+30,667872000.0,5744.0,1.2167777557365835e+25,9.61375356,0.08789751218029869,7.361481144290963
train16652,1152.68,2.2071349564748368e+30,2358423000.0,4972.0,6.511389953839226e+26,5.28789787,0.06150856567639636,6.77866966696518
train16653,709.999,1.4316551069025968e+30,459162000.0,4575.0,1.0146976570745837e+26,3.588163,0.04111479939667349,16.88055409860537
train16654,885.913,2.465628239665583e+30,807012000.0,6277.0,2.4765034667089053e+26,30.2541008,0.20415936011046446,8.330937884035217
train16655,665.912,1.94864167328409e+30,653958000.0,5678.0,2.1652795192658875e+27,10.222157,0.09156783744917299,13.143214660466445
train16656,1058.24,2.1673667590608758e+30,765270000.0000001,6014.0,2.5156627053858815e+25,7.97419807,0.08039692031525686,16.86203277785167
train16657,1180.9,2.067946265525973e+30,723528000.0,5870.0,3.566212245569175e+26,36.4333452,0.2179296794229037,9.544874302385995
train16658,904.702,1.6702642913863629e+30,626130000.0,5570.0,5.0952229345202696e+26,3.95140004,0.04615651350978754,3.549861752670702
train16659,1593.13,1.8492211797491874e+30,619173000.0,5614.0,4.124426408528952e+25,5.03251791,0.056103562174565094,14.569083572872083
train16660,1315.26,1.908873475870129e+30,660915000.0,5680.0,7.261801019523888e+26,27.07237711,0.1740793432095287,6.172460731071311
train16661,122.881,1.988409870698051e+30,709614000.0,5690.0,5.495813139430663e+25,16.2385,0.12550754681296408,11.843479240264411
train16662,169.398,1.372002810781655e+30,466119000.0,4690.0,4.2004579115412694e+26,5.1857539,0.05181595812646817,6.565378712849518
train16663,1056.48,1.6901483900933434e+30,577431000.0,5299.0,4.299131038098525e+26,7.055679,0.0682032001341848,4.462015915948355
train16664,679.761,2.1474826603538953e+30,1154862000.0,5542.0,2.705033158449243e+25,7.817953,0.07909988578467113,14.28381121947124
train16665,200.492,2.9030784112191546e+30,1342701000.0,6274.0,5.011222385445818e+25,4.720219,0.06247864738491896,7.967126802430459
train16666,244.59,1.9287575745771094e+30,681786000.0,5617.0,3.741196012095323e+25,13.339079,0.10897169569807252,3.4168212304630243
train16667,1770.27,2.107714462939934e+30,751356000.0,5935.0,2.55537649791583e+25,14.5596237,0.11898931286727198,15.123015389893142
train16668,591.555,1.8094529823352264e+30,598302000.0,4950.0,3.889170526486257e+25,5.1134,0.05629366745391784,7.698830541755996
train16669,489.141,2.028178068112012e+30,827883000.0,5746.0,3.4563067505177233e+25,4.662715,0.054987655810264144,7.40753801749022
train16670,842.947,1.6702642913863629e+30,556560000.0,5181.0,2.4404300777994827e+25,3.04033042,0.03875664601956129,8.307843294358374
train16671,435.156,2.6247010293214275e+30,1120077000.0,5890.0,3.5114865943829974e+25,4.54216875,0.05888518649884767,8.990091260380629
train16672,807.308,1.6503801926793823e+30,514818000.0,5288.0,4.424556096713289e+27,19.65640068,0.13396805826996305,48.76114385741347
train16673,924.625,1.8889893771631484e+30,619173000.0,5526.0,8.426398323161918e+25,30.133001,0.1863125143665564,14.136642950789154
train16674,897.901,1.988409870698051e+30,890496000.0,5721.0,5.834559475417836e+26,15.4580567,0.12145325681430304,5.26689583829368
train16675,1473.61,2.0082939694050315e+30,702657000.0,5806.0,4.228435125821674e+25,16.92344113,0.12944108433088813,10.03867467968095
train16676,90.0562,1.8492211797491874e+30,626130000.0,5520.0,1.0458105475606675e+26,2.225177,0.0325619140446763,4.181441668752451
train16677,703.168,1.6702642913863629e+30,556560000.0,5208.0,4.2835799358563485e+26,13.73469807,0.10591197686746219,7.926035611609076
train16678,1115.62,2.783773818977271e+30,1050507000.0,6453.0,2.1065312238587015e+25,120.0181272,0.5327373467488798,6.730758984679642
train16679,886.667,1.7299165875073044e+30,584388000.0,5394.0,3.961811392072021e+26,41.40831347,0.2236337502964205,8.634192417390606
train16680,861.527,1.710032488800324e+30,556560000.0,5100.0,7.578772865143278e+25,17.460812,0.12527036488093543,8.448201638545594
train16681,47.2899,1.710032488800324e+30,598302000.0,5261.0,4.328466531064216e+26,8.509,0.07757546734253083,5.559562065291074
train16682,1395.13,1.710032488800324e+30,570474000.0,5646.0,3.1473915596558364e+25,37.30369949,0.20779734170374123,10.09838857123823
train16683,856.417,1.6901483900933434e+30,528732000.0,5360.0,1.8185502007389174e+27,8.472382,0.07705175982829011,12.371511299999629
train16684,939.455,1.9287575745771094e+30,660915000.0,5664.0,4.3994178352544415e+25,40.4287755,0.22822166580476602,12.829011317506312
train16685,863.855,1.8094529823352264e+30,584388000.0,5642.0,3.4191359996770175e+26,11.463462,0.09642660929264148,8.441610090255802
train16686,924.625,1.8889893771631484e+30,619173000.0,5526.0,7.116548018590057e+26,30.133001,0.1863125143665564,2.767564294990168
train16687,1644.61,1.8889893771631484e+30,702657000.0,6043.0,1.1017521952198132e+27,2.566546,0.03606725894394699,9.841334047695954
train16688,243.935,1.749800686214285e+30,577431000.0,5502.7,1.1416512805783155e+26,15.8523,0.11835728116416298,7.519680130396129
train16689,114.173,2.3662077461306806e+30,848754000.0,6050.0,3.1536958268889803e+25,5.44354,0.06418139720219962,6.453155218135866
train16690,1910.77,2.028178068112012e+30,890496000.0,5726.0,2.750677466393462e+25,15.33170033,0.121590461374127,10.66769354293561
train16691,1480.16,2.0082939694050315e+30,709614000.0,5870.0,4.9721587317430464e+26,8.63847725,0.08267441964332718,6.624822441912971
train16692,1026.43,1.9287575745771094e+30,904410000.0,5551.0,6.255170479485172e+26,5.839172,0.06282473392183115,3.707750525676788
train16693,542.251,2.6843533254423687e+30,1113120000.0,6400.0,1.1959165106360949e+26,5.367753,0.06631506090681276,6.4127746969959825
train16694,1508.71,2.0480621668189925e+30,730485000.0,5887.0,8.962784193793543e+25,4.49876092,0.053865858419601155,9.348048532316138
train16695,243.249,2.3264395487167196e+30,918324000.0,6354.0,2.824279963145939e+25,12.7207,0.11238504626657095,17.24745128256724
train16696,633.66,1.5310756004374993e+30,507861000.0,4841.0,5.773054557000279e+26,20.50586978,0.13439659719702146,2.9571304498636057
train16697,1396.41,2.1872508577678563e+30,800054999.9999999,6010.0,5.722081696194401e+25,20.0711504,0.14921700070694924,9.049983881539593
train16698,1482.74,2.883194312512174e+30,1189647000.0,6761.0,1.9518998092965892e+26,10.11716531,0.1036257768473706,8.473716771144533
